# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (0.36000000000000+0.00000000000000j)	 (2068.89912810194483-1844.84379610999304j)	 (10103.36794097920756-9008.68048289738181j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36100000000000+0.00000000000000j)	 (2044.70060362173012-1811.89275653923528j)	 (9985.14527162977720-8847.77505030180873j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36200000000000+0.00000000000000j)	 (2020.50207914151565-1778.94171696847752j)	 (9866.92260228034866-8686.86961770623566j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36300000000000+0.00000000000000j)	 (1996.30355466130095-1745.99067739771954j)	 (9748.69993293091829-8525.96418511066258j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36400000000000+0.00000000000000j)	 (1972.10503018108648-1713.03963782696178j)	 (9630.47726358148793-8365.05875251508951j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36500000000000+0.00000000000000j)	 (1947.90650570087178-1680.08859825620402j)	 (9512.25459423205939-8204.15331991951643j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36600000000000+0.00000000000000j)	 (1923.70798122065730-1647.13755868544604j)	 (9394.03192488262903-8043.24788732394336j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36700000000000+0.00000000000000j)	 (1899.50945674044260-1614.18651911468828j)	 (9275.80925553319867-7882.34245472837029j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36800000000000+0.00000000000000j)	 (1875.31093226022813-1581.23547954393052j)	 (9157.58658618377012-7721.43702213279721j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.36900000000000+0.00000000000000j)	 (1851.11240778001365-1548.28443997317254j)	 (9039.36391683433976-7560.53158953722414j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37000000000000+0.00000000000000j)	 (1826.91388329979895-1515.33340040241478j)	 (8921.14124748490940-7399.62615694165106j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37100000000000+0.00000000000000j)	 (1802.71535881958448-1482.38236083165702j)	 (8802.91857813547904-7238.72072434607799j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37200000000000+0.00000000000000j)	 (1778.51683433936978-1449.43132126089904j)	 (8684.69590878605050-7077.81529175050491j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37300000000000+0.00000000000000j)	 (1754.86901408450740-1419.06338028169057j)	 (8569.17887323943796-6929.52535211267696j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37400000000000+0.00000000000000j)	 (1733.29289067739796-1398.41281019450071j)	 (8463.84017437961120-6828.69369550637202j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37500000000000+0.00000000000000j)	 (1711.71676727028853-1377.76224010731084j)	 (8358.50147551978625-6727.86203890006800j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37600000000000+0.00000000000000j)	 (1690.14064386317932-1357.11167002012098j)	 (8253.16277665995949-6627.03038229376307j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37700000000000+0.00000000000000j)	 (1668.56452045606989-1336.46109993293112j)	 (8147.82407780013364-6526.19872568745814j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37800000000000+0.00000000000000j)	 (1646.98839704896045-1315.81052984574126j)	 (8042.48537894030778-6425.36706908115320j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.37900000000000+0.00000000000000j)	 (1625.41227364185124-1295.15995975855139j)	 (7937.14668008048193-6324.53541247484918j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38000000000000+0.00000000000000j)	 (1603.83615023474181-1274.50938967136153j)	 (7831.80798122065607-6223.70375586854425j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38100000000000+0.00000000000000j)	 (1582.26002682763237-1253.85881958417167j)	 (7726.46928236083022-6122.87209926223932j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38200000000000+0.00000000000000j)	 (1560.68390342052294-1233.20824949698181j)	 (7621.13058350100437-6022.04044265593438j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38300000000000+0.00000000000000j)	 (1539.10778001341373-1212.55767940979194j)	 (7515.79188464117942-5921.20878604963036j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38400000000000+0.00000000000000j)	 (1517.53165660630430-1191.90710932260208j)	 (7410.45318578135266-5820.37712944332543j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38500000000000+0.00000000000000j)	 (1495.95553319919486-1171.25653923541222j)	 (7305.11448692152771-5719.54547283702050j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38600000000000+0.00000000000000j)	 (1474.37940979208543-1150.60596914822236j)	 (7199.77578806170095-5618.71381623071647j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38700000000000+0.00000000000000j)	 (1452.80328638497622-1129.95539906103249j)	 (7094.43708920187601-5517.88215962441154j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38800000000000+0.00000000000000j)	 (1431.68189134808813-1113.08108651911448j)	 (6991.30965794768417-5435.48511066398351j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.38900000000000+0.00000000000000j)	 (1411.62152917505000-1105.01804158283016j)	 (6893.34185110663748-5396.10214621059640j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39000000000000+0.00000000000000j)	 (1391.56116700201164-1096.95499664654585j)	 (6795.37404426559169-5356.71918175720930j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39100000000000+0.00000000000000j)	 (1371.50080482897351-1088.89195171026131j)	 (6697.40623742454500-5317.33621730382220j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39200000000000+0.00000000000000j)	 (1351.44044265593539-1080.82890677397700j)	 (6599.43843058349921-5277.95325285043509j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39300000000000+0.00000000000000j)	 (1331.38008048289703-1072.76586183769268j)	 (6501.47062374245343-5238.57028839704890j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39400000000000+0.00000000000000j)	 (1311.31971830985890-1064.70281690140837j)	 (6403.50281690140673-5199.18732394366180j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39500000000000+0.00000000000000j)	 (1291.25935613682077-1056.63977196512405j)	 (6305.53501006036095-5159.80435949027469j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39600000000000+0.00000000000000j)	 (1271.19899396378241-1048.57672702883951j)	 (6207.56720321931516-5120.42139503688759j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39700000000000+0.00000000000000j)	 (1251.13863179074428-1040.51368209255520j)	 (6109.59939637826847-5081.03843058350139j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39800000000000+0.00000000000000j)	 (1231.07826961770616-1032.45063715627089j)	 (6011.63158953722268-5041.65546613011429j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.39900000000000+0.00000000000000j)	 (1211.01790744466780-1024.38759221998657j)	 (5913.66378269617599-5002.27250167672719j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40000000000000+0.00000000000000j)	 (1190.95754527162967-1016.32454728370215j)	 (5815.69597585513020-4962.88953722334008j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40100000000000+0.00000000000000j)	 (1170.89718309859131-1008.26150234741783j)	 (5717.72816901408441-4923.50657276995298j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40200000000000+0.00000000000000j)	 (1150.83682092555318-1000.19845741113340j)	 (5619.76036217303772-4884.12360831656588j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40300000000000+0.00000000000000j)	 (1130.89756539235395-997.70788732394362j)	 (5522.38631790744421-4871.95171026157004j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40400000000000+0.00000000000000j)	 (1111.14773306505685-1003.93323943661971j)	 (5425.94097920858439-4902.34071093226066j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40500000000000+0.00000000000000j)	 (1091.39790073775976-1010.15859154929581j)	 (5329.49564050972458-4932.72971160295128j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40600000000000+0.00000000000000j)	 (1071.64806841046266-1016.38394366197190j)	 (5233.05030181086477-4963.11871227364281j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40700000000000+0.00000000000000j)	 (1051.89823608316533-1022.60929577464788j)	 (5136.60496311200404-4993.50771294433343j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40800000000000+0.00000000000000j)	 (1032.14840375586823-1028.83464788732408j)	 (5040.15962441314423-5023.89671361502405j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.40900000000000+0.00000000000000j)	 (1012.39857142857113-1035.05999999999995j)	 (4943.71428571428442-5054.28571428571468j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41000000000000+0.00000000000000j)	 (992.64873910127392-1041.28535211267604j)	 (4847.26894701542460-5084.67471495640530j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41100000000000+0.00000000000000j)	 (972.89890677397671-1047.51070422535213j)	 (4750.82360831656388-5115.06371562709683j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41200000000000+0.00000000000000j)	 (953.14907444667961-1053.73605633802822j)	 (4654.37826961770406-5145.45271629778745j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41300000000000+0.00000000000000j)	 (933.39924211938251-1059.96140845070431j)	 (4557.93293091884425-5175.84171696847807j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41400000000000+0.00000000000000j)	 (913.64940979208529-1066.18676056338040j)	 (4461.48759221998444-5206.23071763916869j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41500000000000+0.00000000000000j)	 (893.89957746478819-1072.41211267605649j)	 (4365.04225352112371-5236.61971830986022j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41600000000000+0.00000000000000j)	 (874.14974513749098-1078.63746478873259j)	 (4268.59691482226390-5267.00871898055084j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41700000000000+0.00000000000000j)	 (854.39991281019388-1084.86281690140868j)	 (4172.15157612340408-5297.39771965124146j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41800000000000+0.00000000000000j)	 (837.34050938337748-1100.36702412868726j)	 (4088.84718498659277-5373.10348525469635j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.41900000000000+0.00000000000000j)	 (823.19573726541580-1125.92332439678239j)	 (4019.77882037533618-5497.90241286863056j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42000000000000+0.00000000000000j)	 (809.05096514745333-1151.47962466487888j)	 (3950.71045576407596-5622.70134048257205j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42100000000000+0.00000000000000j)	 (794.90619302949085-1177.03592493297538j)	 (3881.64209115281574-5747.50026809651263j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42200000000000+0.00000000000000j)	 (780.76142091152838-1202.59222520107210j)	 (3812.57372654155597-5872.29919571045411j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42300000000000+0.00000000000000j)	 (766.61664879356590-1228.14852546916859j)	 (3743.50536193029575-5997.09812332439560j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42400000000000+0.00000000000000j)	 (752.47187667560331-1253.70482573726508j)	 (3674.43699731903553-6121.89705093833618j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42500000000000+0.00000000000000j)	 (738.32710455764084-1279.26112600536180j)	 (3605.36863270777530-6246.69597855227767j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42600000000000+0.00000000000000j)	 (724.18233243967836-1304.81742627345830j)	 (3536.30026809651508-6371.49490616621915j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42700000000000+0.00000000000000j)	 (710.03756032171589-1330.37372654155479j)	 (3467.23190348525486-6496.29383378016064j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42800000000000+0.00000000000000j)	 (695.89278820375341-1355.93002680965151j)	 (3398.16353887399464-6621.09276139410122j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.42900000000000+0.00000000000000j)	 (681.74801608579094-1381.48632707774800j)	 (3329.09517426273442-6745.89168900804270j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43000000000000+0.00000000000000j)	 (667.60324396782846-1407.04262734584472j)	 (3260.02680965147465-6870.69061662198419j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43100000000000+0.00000000000000j)	 (653.45847184986599-1432.59892761394121j)	 (3190.95844504021443-6995.48954423592477j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43200000000000+0.00000000000000j)	 (639.31369973190340-1458.15522788203771j)	 (3121.89008042895421-7120.28847184986626j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43300000000000+0.00000000000000j)	 (639.74765258215973-1506.53051643192521j)	 (3124.01079812206581-7356.52582159624490j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43400000000000+0.00000000000000j)	 (651.63631790744478-1572.83501006036249j)	 (3182.06579476861180-7680.32193158953760j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43500000000000+0.00000000000000j)	 (663.52498323272971-1639.13950368879955j)	 (3240.12079141515778-8004.11804158283030j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43600000000000+0.00000000000000j)	 (675.41364855801476-1705.44399731723684j)	 (3298.17578806170332-8327.91415157612209j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43700000000000+0.00000000000000j)	 (687.30231388329980-1771.74849094567389j)	 (3356.23078470824930-8651.71026156941662j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43800000000000+0.00000000000000j)	 (699.19097920858485-1838.05298457411118j)	 (3414.28578135479529-8975.50637156270750j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.43900000000000+0.00000000000000j)	 (711.07964453386990-1904.35747820254846j)	 (3472.34077800134128-9299.30248155600202j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44000000000000+0.00000000000000j)	 (722.96830985915494-1970.66197183098552j)	 (3530.39577464788681-9623.09859154929291j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44100000000000+0.00000000000000j)	 (734.85697518443988-2036.96646545942281j)	 (3588.45077129443280-9946.89470154258743j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44200000000000+0.00000000000000j)	 (746.74564050972492-2103.27095908785986j)	 (3646.50576794097879-10270.69081153587831j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44300000000000+0.00000000000000j)	 (758.63430583500997-2169.57545271629715j)	 (3704.56076458752432-10594.48692152917283j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44400000000000+0.00000000000000j)	 (770.52297116029501-2235.87994634473444j)	 (3762.61576123407031-10918.28303152246372j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44500000000000+0.00000000000000j)	 (782.41163648557995-2302.18443997317172j)	 (3820.67075788061629-11242.07914151575642j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44600000000000+0.00000000000000j)	 (794.30030181086499-2368.48893360160855j)	 (3878.72575452716228-11565.87525150904912j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.44700000000000+0.00000000000000j)	 (806.18896713615004-2434.79342723004584j)	 (3936.78075117370781-11889.67136150234364j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
